STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Season,Month,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/8/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",15.6,",,0",-3.3,",,0",3.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/9/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",7.2,",,0",-7.8,",,0",-6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/10/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",5,",,0",-6.7,",,0",-6.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/11/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",5.6,",,0",-11.1,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/12/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",12.8,",,0",-5.6,",,0",8.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/13/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",22.2,",,0",4.4,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/14/72,Spring,March,,,,,3.8,",,0,",0,",,0,",0,",,0,",23.9,",,0",1.7,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/15/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",13.9,",,0",-6.7,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/16/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",12.8,",,0",1.7,",,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/17/72,Spring,March,,,,,14,",,0,",0,",,0,",0,",,0,",15.6,",,0",1.7,",,0",6.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/18/72,Spring,March,,,,,2.5,",,0,",0,",,0,",0,",,0,",7.8,",,0",-5.6,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/19/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",11.1,",,0",-1.1,",,0",3.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/20/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",12.8,",,0",-4.4,",,0",0,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/21/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",18.9,",,0",-0.6,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/22/72,Spring,March,,,,,15.7,",,0,",0,",,0,",0,",,0,",21.1,",,0",7.2,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/23/72,Spring,March,,,,,1.8,",,0,",0,"T,,0,",0,",,0,",12.8,",,0",-3.3,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/24/72,Spring,March,,,,,0,"T,,0,",0,"T,,0,",0,",,0,",0,",,0",-3.3,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/25/72,Spring,March,,,,,0,"T,,0,",0,"T,,0,",0,",,0,",1.7,",,0",-6.7,",,0",-3.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/26/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",1.7,",,0",-7.2,",,0",-3.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/27/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",8.3,",,0",-6.7,",,0",0,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/28/72,Spring,March,,,,,2.5,",,0,",0,",,0,",0,",,0,",5.6,",,0",0,",,0",3.3,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/29/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",15.6,",,0",4.4,",I,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/30/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",8.3,",,0",-1.1,",,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,3/31/72,Spring,March,,,,,0,",,0,",0,",,0,",0,",,0,",11.1,",,0",1.7,",,0",5.6,",I,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/1/72,Spring,April,,,,,3.8,",,0,",0,",,0,",0,",,0,",4.4,",I,0",0,",,0",1.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/2/72,Spring,April,,,,,2.5,",,0,",0,",,0,",0,",,0,",12.8,",,0",-5.6,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/3/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",8.9,",,0",-1.7,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/4/72,Spring,April,,,,,2.5,",,0,",0,",,0,",0,",,0,",17.2,",,0",3.3,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/5/72,Spring,April,,,,,2.5,",,0,",0,",,0,",0,",,0,",12.8,",,0",-3.9,",,0",0.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/6/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",16.7,",,0",-2.8,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/7/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",0,",,0",15.6,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/8/72,Spring,April,,,,,58.4,",,0,",0,",,0,",0,",,0,",19.4,",,0",-1.1,",,0",-1.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/9/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",5,",,0",-8.3,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/10/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",10,",,0",-6.7,",,0",0,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/11/72,Spring,April,,,,,0.5,",,0,",0,",,0,",0,",,0,",15.6,",,0",0.6,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/12/72,Spring,April,,,,,18.3,",,0,",0,",,0,",0,",,0,",17.2,",,0",5.6,",,0",8.9,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/13/72,Spring,April,,,,,1.8,",,0,",0,",,0,",0,",,0,",14.4,",,0",7.8,",,0",12.8,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/14/72,Spring,April,,,,,29.2,",,0,",0,",,0,",0,",,0,",25.6,",,0",11.1,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/15/72,Spring,April,,,,,5.1,",,0,",0,",,0,",0,",,0,",18.3,",,0",7.2,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/16/72,Spring,April,,,,,1.3,",,0,",0,",,0,",0,",,0,",26.7,",,0",7.2,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/17/72,Spring,April,,,,,2.5,",,0,",0,",,0,",0,",,0,",21.1,",,0",10,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/18/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",-1.1,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/19/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",25,",,0",4.4,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/20/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",8.9,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/21/72,Spring,April,,,,,3.8,",,0,",0,",,0,",0,",,0,",25.6,",,0",2.2,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/22/72,Spring,April,,,,,16.5,",,0,",0,",,0,",0,",,0,",8.3,",,0",4.4,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/23/72,Spring,April,,,,,11.4,",,0,",0,",,0,",0,",,0,",12.8,",,0",2.8,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/24/72,Spring,April,,,,,0.5,",,0,",0,",,0,",0,",,0,",23.9,",,0",7.2,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/25/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",13.3,",,0",-1.1,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/26/72,Spring,April,,,,,1.3,",,0,",0,"T,,0,",0,",,0,",11.1,",,0",-3.9,",,0",3.9,",,0,",,,,,1,",,0",,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/27/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",14.4,",,0",-2.8,",,0",5.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/28/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",-1.7,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/29/72,Spring,April,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",5.6,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,4/30/72,Spring,April,,,,,2.5,",,0,",0,",,0,",0,",,0,",22.2,",,0",7.2,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/1/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",22.2,",,0",6.1,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/2/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",22.8,",,0",8.9,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/3/72,Spring,May,,,,,22.9,",,0,",0,",,0,",0,",,0,",21.1,",,0",11.7,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/4/72,Spring,May,,,,,17.8,",,0,",0,",,0,",0,",,0,",18.3,",,0",6.1,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/5/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",4.4,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/6/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",1.7,",,0",7.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/7/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",4.4,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/8/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",10,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/9/72,Spring,May,,,,,17.8,",,0,",0,",,0,",0,",,0,",16.7,",,0",10,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/10/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",5.6,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/11/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",17.2,",,0",2.2,",,0",4.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/12/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",1.7,",,0",2.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/13/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",1.7,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/14/72,Spring,May,,,,,21.6,",,0,",0,",,0,",0,",,0,",21.7,",,0",11.1,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/15/72,Spring,May,,,,,5.1,",,0,",0,",,0,",0,",,0,",21.1,",,0",8.9,",,0",10,",,0,",,,,,,,1,",,0",,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/16/72,Spring,May,,,,,6.4,",,0,",0,",,0,",0,",,0,",22.8,",,0",5.6,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/17/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",7.2,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/18/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",4.4,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/19/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",10,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/20/72,Spring,May,,,,,8.9,",,0,",0,",,0,",0,",,0,",21.1,",,0",10,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/21/72,Spring,May,,,,,1.3,",,0,",0,",,0,",0,",,0,",18.3,",,0",10,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/22/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",10,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/23/72,Spring,May,,,,,7.6,",,0,",0,",,0,",0,",,0,",22.8,",,0",11.7,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/24/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",4.4,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/25/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",5.6,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/26/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",6.1,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/27/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",-2.2,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/28/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",1.7,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/29/72,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",6.7,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/30/72,Spring,May,,,,,0.8,",,0,",0,",,0,",0,",,0,",25,",,0",12.8,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/31/72,Spring,May,,,,,7.6,",,0,",0,",,0,",0,",,0,",23.9,",,0",12.2,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/1/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",22.8,",,0",0.6,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/2/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",18.3,",,0",1.7,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/3/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",4.4,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/4/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",7.2,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/5/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",14.4,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/6/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",12.8,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/7/72,Summer,June,,,,,2.5,",,0,",0,",,0,",0,",,0,",22.2,",,0",12.2,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/8/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",24.4,",,0",4.4,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/9/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",10,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/10/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",14.4,",,0",16.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/11/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",19.4,",,0",-1.1,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/12/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",1.7,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/13/72,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",7.2,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/14/72,Summer,June,,,,,2.5,",,0,",0,",,0,",0,",,0,",26.7,",,0",12.8,",,0",17.8,",,0,",,,,,,,,,,,,,,,,,,,,
